date,close
1971-10-21,93.79000091552734
1971-10-28,94.91000366210938
1971-11-04,93.41000366210938
1971-11-11,92.8499984741211
1971-11-18,90.33000183105469
1971-11-25,95.44000244140625
1971-12-02,96.91999816894531
1971-12-09,98.54000091552734
1971-12-16,101.18000030517578
1971-12-23,102.20999908447266
1971-12-30,103.05999755859375
1972-01-06,103.58999633789062
1972-01-13,103.87999725341797
1972-01-20,102.5
1972-01-27,104.68000030517578
1972-02-03,105.55000305175781
1972-02-10,105.62000274658203
1972-02-17,105.37999725341797
1972-02-24,107.3499984741211
1972-03-02,108.95999908447266
1972-03-09,107.75
1972-03-16,106.83999633789062
1972-03-23,106.48999786376953
1972-03-30,109.0
1972-04-06,110.18000030517578
1972-04-13,109.19999694824219
1972-04-20,106.88999938964844
1972-04-27,105.98999786376953
1972-05-04,105.41999816894531
1972-05-11,106.88999938964844
1972-05-18,110.30999755859375
1972-05-25,109.52999877929688
1972-06-01,107.6500015258789
1972-06-08,108.38999938964844
1972-06-15,108.79000091552734
1972-06-22,107.0199966430664
1972-06-29,108.0999984741211
1972-07-06,106.88999938964844
1972-07-13,106.13999938964844
1972-07-20,107.52999877929688
1972-07-27,109.29000091552734
1972-08-03,110.86000061035156
1972-08-10,111.66000366210938
1972-08-17,112.26000213623047
1972-08-24,110.56999969482422
1972-08-31,110.55000305175781
1972-09-07,108.9000015258789
1972-09-14,108.5999984741211
1972-09-21,109.66000366210938
1972-09-28,110.08999633789062
1972-10-05,109.5
1972-10-12,108.19000244140625
1972-10-19,110.72000122070312
1972-10-26,112.66999816894531
1972-11-02,113.3499984741211
1972-11-09,114.5
1972-11-16,116.9000015258789
1972-11-23,116.5199966430664
1972-11-30,118.01000213623047
1972-12-07,118.55999755859375
1972-12-14,115.94999694824219
1972-12-21,116.93000030517578
1972-12-28,119.56999969482422
1973-01-04,119.43000030517578
1973-01-11,118.68000030517578
1973-01-18,116.7300033569336
1973-01-25,116.02999877929688
1973-02-01,113.66000366210938
1973-02-08,115.0999984741211
1973-02-15,114.69000244140625
1973-02-22,111.68000030517578
1973-03-01,114.44999694824219
1973-03-08,114.9800033569336
1973-03-15,110.48999786376953
1973-03-22,111.62000274658203
1973-03-29,108.7699966430664
1973-04-05,112.68000030517578
1973-04-12,111.54000091552734
1973-04-19,108.33999633789062
1973-04-26,108.43000030517578
1973-05-03,110.44000244140625
1973-05-10,106.43000030517578
1973-05-17,104.06999969482422
1973-05-24,105.91000366210938
1973-05-31,104.30999755859375
1973-06-07,107.5999984741211
1973-06-14,104.44000244140625
1973-06-21,103.62000274658203
1973-06-28,101.87000274658203
1973-07-05,105.80000305175781
1973-07-12,106.3499984741211
1973-07-19,109.63999938964844
1973-07-26,106.83000183105469
1973-08-02,105.55000305175781
1973-08-09,103.01000213623047
1973-08-16,100.52999877929688
1973-08-23,104.02999877929688
1973-08-30,104.63999938964844
1973-09-06,103.05999755859375
1973-09-13,105.87999725341797
1973-09-20,108.83000183105469
1973-09-27,108.77999877929688
1973-10-04,109.22000122070312
1973-10-11,109.97000122070312
1973-10-18,110.2699966430664
1973-10-25,108.29000091552734
1973-11-01,105.80000305175781
1973-11-08,102.44999694824219
1973-11-15,99.76000213623047
1973-11-22,97.6500015258789
1973-11-29,92.16000366210938
1973-12-06,93.56999969482422
1973-12-13,94.81999969482422
1973-12-20,95.73999786376953
1973-12-27,97.68000030517578
1974-01-03,93.41999816894531
1974-01-10,95.66999816894531
1974-01-17,97.06999969482422
1974-01-24,97.05999755859375
1974-01-31,93.26000213623047
1974-02-07,90.9800033569336
1974-02-14,93.44000244140625
1974-02-21,96.4000015258789
1974-02-28,97.9800033569336
1974-03-07,99.73999786376953
1974-03-14,97.56999969482422
1974-03-21,96.58999633789062
1974-03-28,94.33000183105469
1974-04-04,92.4000015258789
1974-04-11,94.36000061035156
1974-04-18,90.30000305175781
1974-04-25,92.22000122070312
1974-05-02,91.63999938964844
1974-05-09,90.44999694824219
1974-05-16,87.08999633789062
1974-05-23,86.88999938964844
1974-05-30,90.30999755859375
1974-06-06,92.05999755859375
1974-06-13,88.83999633789062
1974-06-20,87.61000061035156
1974-06-27,84.25
1974-07-04,79.98999786376953
1974-07-11,83.69999694824219
1974-07-18,84.98999786376953
1974-07-25,79.30999755859375
1974-08-01,82.6500015258789
1974-08-08,76.7300033569336
1974-08-15,73.51000213623047
1974-08-22,70.76000213623047
1974-08-29,68.69000244140625
1974-09-05,68.55000305175781
1974-09-12,67.72000122070312
1974-09-19,67.56999969482422
1974-09-26,63.380001068115234
1974-10-03,67.81999969482422
1974-10-10,70.33000183105469
1974-10-17,71.02999877929688
1974-10-24,74.30999755859375
1974-10-31,74.75
1974-11-07,73.3499984741211
1974-11-14,67.9000015258789
1974-11-21,69.94000244140625
1974-11-28,67.41000366210938
1974-12-05,67.66999816894531
1974-12-12,67.9000015258789
1974-12-19,66.87999725341797
1974-12-26,68.55999755859375
1975-01-02,70.04000091552734
1975-01-09,72.13999938964844
1975-01-16,71.73999786376953
1975-01-23,77.26000213623047
1975-01-30,78.94999694824219
1975-02-06,79.91999816894531
1975-02-13,81.44000244140625
1975-02-20,80.37000274658203
1975-02-27,83.9000015258789
1975-03-06,83.58999633789062
1975-03-13,84.33999633789062
1975-03-20,83.58999633789062
1975-03-27,82.43000030517578
1975-04-03,82.83999633789062
1975-04-10,86.5999984741211
1975-04-17,86.12000274658203
1975-04-24,87.30000305175781
1975-05-01,89.08000183105469
1975-05-08,92.2699966430664
1975-05-15,89.05999755859375
1975-05-22,89.70999908447266
1975-05-29,92.5999984741211
1975-06-05,90.55000305175781
1975-06-12,90.38999938964844
1975-06-19,94.62000274658203
1975-06-26,94.18000030517578
1975-07-03,94.80000305175781
1975-07-10,94.61000061035156
1975-07-17,90.18000030517578
1975-07-24,88.83000183105469
1975-07-31,86.25
1975-08-07,85.97000122070312
1975-08-14,83.22000122070312
1975-08-21,84.43000030517578
1975-08-28,86.02999877929688
1975-09-04,83.79000091552734
1975-09-11,82.37000274658203
1975-09-18,85.73999786376953
1975-09-25,82.93000030517578
1975-10-02,87.94000244140625
1975-10-09,89.2300033569336
1975-10-16,90.70999908447266
1975-10-23,89.38999938964844
1975-10-30,89.1500015258789
1975-11-06,91.19000244140625
1975-11-13,89.9800033569336
1975-11-20,90.94000244140625
1975-11-27,87.5999984741211
1975-12-04,88.08000183105469
1975-12-11,89.1500015258789
1975-12-18,89.45999908447266
1975-12-25,90.19000244140625
1976-01-01,93.94999694824219
1976-01-08,97.12999725341797
1976-01-15,98.23999786376953
1976-01-22,98.52999877929688
1976-01-29,101.91000366210938
1976-02-05,100.7699966430664
1976-02-12,99.8499984741211
1976-02-19,101.69000244140625
1976-02-26,99.9800033569336
1976-03-04,100.94000244140625
1976-03-11,100.86000061035156
1976-03-18,103.41999816894531
1976-03-25,102.7699966430664
1976-04-01,102.20999908447266
1976-04-08,100.30999755859375
1976-04-15,103.31999969482422
1976-04-22,102.12999725341797
1976-04-29,100.87999725341797
1976-05-06,102.7699966430664
1976-05-13,101.18000030517578
1976-05-20,99.33999633789062
1976-05-27,100.22000122070312
1976-06-03,98.73999786376953
1976-06-10,102.01000213623047
1976-06-17,103.25
1976-06-24,104.27999877929688
1976-07-01,103.83000183105469
1976-07-08,105.94999694824219
1976-07-15,103.81999969482422
1976-07-22,103.05000305175781
1976-07-29,104.43000030517578
1976-08-05,104.05999755859375
1976-08-12,104.55999755859375
1976-08-19,102.02999877929688
1976-08-26,104.05999755859375
1976-09-02,104.94000244140625
1976-09-09,104.25
1976-09-16,107.45999908447266
1976-09-23,105.37000274658203
1976-09-30,102.97000122070312
1976-10-07,102.12000274658203
1976-10-14,101.73999786376953
1976-10-21,101.76000213623047
1976-10-28,101.91999816894531
1976-11-04,98.80999755859375
1976-11-11,100.61000061035156
1976-11-18,102.41000366210938
1976-11-25,102.48999786376953
1976-12-02,104.08000183105469
1976-12-09,105.13999938964844
1976-12-16,104.70999908447266
1976-12-23,106.33999633789062
1976-12-30,104.76000213623047
1977-01-06,103.4000015258789
1977-01-13,103.8499984741211
1977-01-20,102.33999633789062
1977-01-27,102.36000061035156
1977-02-03,100.7300033569336
1977-02-10,101.5
1977-02-17,100.19000244140625
1977-02-24,100.38999938964844
1977-03-03,100.0999984741211
1977-03-10,102.16999816894531
1977-03-17,100.19999694824219
1977-03-24,98.54000091552734
1977-03-31,97.91000366210938
1977-04-07,100.16000366210938
1977-04-14,100.4000015258789
1977-04-21,97.95999908447266
1977-04-28,99.95999908447266
1977-05-05,98.77999877929688
1977-05-12,100.30000305175781
1977-05-19,96.7699966430664
1977-05-26,96.93000030517578
1977-06-02,98.19999694824219
1977-06-09,99.61000061035156
1977-06-16,100.45999908447266
1977-06-23,100.11000061035156
1977-06-30,99.58000183105469
1977-07-07,99.58999633789062
1977-07-14,101.7300033569336
1977-07-21,98.63999938964844
1977-07-28,98.37000274658203
1977-08-04,98.91999816894531
1977-08-11,97.73999786376953
1977-08-18,97.2300033569336
1977-08-25,96.7699966430664
1977-09-01,98.01000213623047
1977-09-08,96.55000305175781
1977-09-15,95.0999984741211
1977-09-22,95.30999755859375
1977-09-29,95.68000030517578
1977-10-06,94.04000091552734
1977-10-13,92.37999725341797
1977-10-20,92.0999984741211
1977-10-27,90.70999908447266
1977-11-03,92.9800033569336
1977-11-10,95.44999694824219
1977-11-17,96.48999786376953
1977-11-24,94.83000183105469
1977-12-01,92.77999877929688
1977-12-08,94.02999877929688
1977-12-15,93.05000305175781
1977-12-22,94.75
1977-12-29,93.5199966430664
1978-01-05,89.73999786376953
1978-01-12,90.55999755859375
1978-01-19,89.38999938964844
1978-01-26,89.93000030517578
1978-02-02,90.83000183105469
1978-02-09,88.83000183105469
1978-02-16,87.55999755859375
1978-02-23,87.19000244140625
1978-03-02,87.83999633789062
1978-03-09,89.12000274658203
1978-03-16,89.47000122070312
1978-03-23,89.63999938964844
1978-03-30,89.63999938964844
1978-04-06,90.11000061035156
1978-04-13,93.86000061035156
1978-04-20,96.81999969482422
1978-04-27,96.26000213623047
1978-05-04,95.91999816894531
1978-05-11,99.5999984741211
1978-05-18,97.08000183105469
1978-05-25,97.23999786376953
1978-06-01,100.12000274658203
1978-06-08,99.4800033569336
1978-06-15,96.01000213623047
1978-06-22,95.4000015258789
1978-06-29,94.2699966430664
1978-07-06,96.23999786376953
1978-07-13,98.12000274658203
1978-07-20,99.08000183105469
1978-07-27,102.91999816894531
1978-08-03,104.5
1978-08-10,104.6500015258789
1978-08-17,104.91000366210938
1978-08-24,103.5
1978-08-31,105.37999725341797
1978-09-07,106.33999633789062
1978-09-14,101.7300033569336
1978-09-21,101.66000366210938
1978-09-28,103.05999755859375
1978-10-05,105.38999938964844
1978-10-12,100.48999786376953
1978-10-19,97.30999755859375
1978-10-26,96.8499984741211
1978-11-02,94.44999694824219
1978-11-09,92.70999908447266
1978-11-16,95.4800033569336
1978-11-23,93.75
1978-11-30,97.48999786376953
1978-12-07,96.05999755859375
1978-12-14,94.68000030517578
1978-12-21,96.66000366210938
1978-12-28,97.80000305175781
1979-01-04,98.7699966430664
1979-01-11,99.4800033569336
1979-01-18,100.16000366210938
1979-01-25,99.93000030517578
1979-02-01,97.16000366210938
1979-02-08,98.87000274658203
1979-02-15,99.06999969482422
1979-02-22,96.27999877929688
1979-03-01,98.44000244140625
1979-03-08,99.70999908447266
1979-03-15,101.25
1979-03-22,102.12000274658203
1979-03-29,102.6500015258789
1979-04-05,102.30999755859375
1979-04-12,101.69999694824219
1979-04-19,102.5
1979-04-26,101.72000122070312
1979-05-03,99.45999908447266
1979-05-10,98.41999816894531
1979-05-17,99.88999938964844
1979-05-24,99.11000061035156
1979-05-31,101.30000305175781
1979-06-07,102.30999755859375
1979-06-14,101.62999725341797
1979-06-21,102.2699966430664
1979-06-28,102.08999633789062
1979-07-05,103.63999938964844
1979-07-12,101.69000244140625
1979-07-19,103.08000183105469
1979-07-26,104.16999816894531
1979-08-02,105.9800033569336
1979-08-09,108.25
1979-08-16,108.98999786376953
1979-08-23,109.0199966430664
1979-08-30,106.4000015258789
1979-09-06,107.81999969482422
1979-09-13,108.27999877929688
1979-09-20,109.95999908447266
1979-09-27,109.58999633789062
1979-10-04,105.30000305175781
1979-10-11,103.38999938964844
1979-10-18,100.44000244140625
1979-10-25,101.81999969482422
1979-11-01,99.87000274658203
1979-11-08,103.38999938964844
1979-11-15,103.88999938964844
1979-11-22,106.7699966430664
1979-11-29,107.25
1979-12-06,107.5199966430664
1979-12-13,108.19999694824219
1979-12-20,107.77999877929688
1979-12-27,105.76000213623047
1980-01-03,109.05000305175781
1980-01-10,111.05000305175781
1980-01-17,113.44000244140625
1980-01-24,115.19999694824219
1980-01-31,115.72000122070312
1980-02-07,118.44000244140625
1980-02-14,116.47000122070312
1980-02-21,112.37999725341797
1980-02-28,111.12999725341797
1980-03-06,106.87000274658203
1980-03-13,104.30999755859375
1980-03-20,98.68000030517578
1980-03-27,102.68000030517578
1980-04-03,103.11000061035156
1980-04-10,101.54000091552734
1980-04-17,103.7300033569336
1980-04-24,106.29000091552734
1980-05-01,107.18000030517578
1980-05-08,106.8499984741211
1980-05-15,107.72000122070312
1980-05-22,112.05999755859375
1980-05-29,112.61000061035156
1980-06-05,116.0199966430664
1980-06-12,116.26000213623047
1980-06-19,116.72000122070312
1980-06-26,115.68000030517578
1980-07-03,117.9800033569336
1980-07-10,119.62999725341797
1980-07-17,121.93000030517578
1980-07-24,122.2300033569336
1980-07-31,121.55000305175781
1980-08-07,123.27999877929688
1980-08-14,123.7699966430664
1980-08-21,123.5199966430664
1980-08-28,126.12000274658203
1980-09-04,124.80999755859375
1980-09-11,128.8699951171875
1980-09-18,130.3699951171875
1980-09-25,127.12999725341797
1980-10-02,131.64999389648438
1980-10-09,133.6999969482422
1980-10-16,131.9199981689453
1980-10-23,127.91000366210938
1980-10-30,131.3300018310547
1980-11-06,134.58999633789062
1980-11-13,139.05999755859375
1980-11-20,140.1699981689453
1980-11-27,136.7100067138672
1980-12-04,128.25999450683594
1980-12-11,132.88999938964844
1980-12-18,135.8800048828125
1980-12-25,135.75999450683594
1981-01-01,135.0800018310547
1981-01-08,133.47000122070312
1981-01-15,131.36000061035156
1981-01-22,130.33999633789062
1981-01-29,128.58999633789062
1981-02-05,128.24000549316406
1981-02-12,128.47999572753906
1981-02-19,128.52000427246094
1981-02-26,130.86000061035156
1981-03-05,129.9499969482422
1981-03-12,134.22000122070312
1981-03-19,137.11000061035156
1981-03-26,136.57000732421875
1981-04-02,134.30999755859375
1981-04-09,134.1699981689453
1981-04-16,134.13999938964844
1981-04-23,133.0500030517578
1981-04-30,130.77999877929688
1981-05-07,130.5500030517578
1981-05-14,132.0
1981-05-21,133.77000427246094
1981-05-28,130.7100067138672
1981-06-04,132.32000732421875
1981-06-11,133.32000732421875
1981-06-18,132.66000366210938
1981-06-25,129.77000427246094
1981-07-02,128.32000732421875
1981-07-09,130.22999572753906
1981-07-16,127.12999725341797
1981-07-23,129.16000366210938
1981-07-30,132.6699981689453
1981-08-06,133.39999389648438
1981-08-13,130.49000549316406
1981-08-20,124.95999908447266
1981-08-27,123.48999786376953
1981-09-03,118.4000015258789
1981-09-10,118.87000274658203
1981-09-17,115.6500015258789
1981-09-24,116.18000030517578
1981-10-01,121.30999755859375
1981-10-08,118.80000305175781
1981-10-15,120.0999984741211
1981-10-22,119.44999694824219
1981-10-29,124.73999786376953
1981-11-05,122.91999816894531
1981-11-12,120.26000213623047
1981-11-19,124.05000305175781
1981-11-26,124.69000244140625
1981-12-03,125.4800033569336
1981-12-10,122.41999816894531
1981-12-17,122.30999755859375
1981-12-24,122.30000305175781
1981-12-31,119.18000030517578
1982-01-07,114.87999725341797
1982-01-14,115.2699966430664
1982-01-21,115.73999786376953
1982-01-28,116.4800033569336
1982-02-04,114.66000366210938
1982-02-11,113.69000244140625
1982-02-18,113.47000122070312
1982-02-25,110.91999816894531
1982-03-04,109.41000366210938
1982-03-11,109.08000183105469
1982-03-18,112.97000122070312
1982-03-25,111.95999908447266
1982-04-01,115.45999908447266
1982-04-08,115.83000183105469
1982-04-15,115.72000122070312
1982-04-22,117.26000213623047
1982-04-29,117.66999816894531
1982-05-06,119.16999816894531
1982-05-13,114.88999938964844
1982-05-20,113.11000061035156
1982-05-27,112.04000091552734
1982-06-03,108.98999786376953
1982-06-10,108.87000274658203
1982-06-17,110.13999938964844
1982-06-24,109.61000061035156
1982-07-01,107.22000122070312
1982-07-08,110.44000244140625
1982-07-15,111.41999816894531
1982-07-22,107.73999786376953
1982-07-29,106.13999938964844
1982-08-05,102.5999984741211
1982-08-12,108.54000091552734
1982-08-19,117.58000183105469
1982-08-26,118.25
1982-09-02,122.19999694824219
1982-09-09,124.29000091552734
1982-09-16,123.98999786376953
1982-09-23,121.62999725341797
1982-09-30,125.97000122070312
1982-10-07,136.7100067138672
1982-10-14,139.22999572753906
1982-10-21,135.2899932861328
1982-10-28,142.8699951171875
1982-11-04,141.16000366210938
1982-11-11,137.92999267578125
1982-11-18,133.8800048828125
1982-11-25,138.72000122070312
1982-12-02,141.82000732421875
1982-12-09,135.24000549316406
1982-12-16,138.8300018310547
1982-12-23,141.24000549316406
1982-12-30,141.9600067138672
1983-01-06,146.69000244140625
1983-01-13,145.27000427246094
1983-01-20,141.5399932861328
1983-01-27,143.22999572753906
1983-02-03,145.0
1983-02-10,147.42999267578125
1983-02-17,146.7899932861328
1983-02-24,152.3000030517578
1983-03-03,152.8699951171875
1983-03-10,149.80999755859375
1983-03-17,152.80999755859375
1983-03-24,153.38999938964844
1983-03-31,151.0399932861328
1983-04-07,156.77000427246094
1983-04-14,160.7100067138672
1983-04-21,161.44000244140625
1983-04-28,163.30999755859375
1983-05-05,164.9600067138672
1983-05-12,163.27000427246094
1983-05-19,166.2100067138672
1983-05-26,162.5500030517578
1983-06-02,161.36000061035156
1983-06-09,167.1199951171875
1983-06-16,170.99000549316406
1983-06-23,166.63999938964844
1983-06-30,168.47999572753906
1983-07-07,165.4600067138672
1983-07-14,169.2899932861328
1983-07-21,167.58999633789062
1983-07-28,163.44000244140625
1983-08-04,161.5399932861328
1983-08-11,165.2899932861328
1983-08-18,161.25
1983-08-25,164.39999389648438
1983-09-01,167.9600067138672
1983-09-08,165.35000610351562
1983-09-15,168.41000366210938
1983-09-22,168.0
1983-09-29,167.74000549316406
1983-10-06,169.6199951171875
1983-10-13,166.72999572753906
1983-10-20,165.3800048828125
1983-10-27,164.83999633789062
1983-11-03,163.97000122070312
1983-11-10,166.0800018310547
1983-11-17,166.9600067138672
1983-11-24,166.39999389648438
1983-12-01,165.91000366210938
1983-12-08,163.3300018310547
1983-12-15,163.55999755859375
1983-12-22,165.33999633789062
1983-12-29,166.77999877929688
1984-01-05,167.8000030517578
1984-01-12,167.5500030517578
1984-01-19,164.83999633789062
1984-01-26,162.74000549316406
1984-02-02,155.85000610351562
1984-02-09,156.25
1984-02-16,154.30999755859375
1984-02-23,157.05999755859375
1984-03-01,154.57000732421875
1984-03-08,156.77000427246094
1984-03-15,158.66000366210938
1984-03-22,159.8800048828125
1984-03-29,157.5399932861328
1984-04-05,155.0
1984-04-12,157.89999389648438
1984-04-19,158.64999389648438
1984-04-26,161.89999389648438
1984-05-03,160.11000061035156
1984-05-10,157.99000549316406
1984-05-17,153.14999389648438
1984-05-24,150.35000610351562
1984-05-31,155.00999450683594
1984-06-07,152.1300048828125
1984-06-14,154.83999633789062
1984-06-21,151.63999938964844
1984-06-28,153.6999969482422
1984-07-05,150.55999755859375
1984-07-12,151.39999389648438
1984-07-19,148.8300018310547
1984-07-26,154.0800018310547
1984-08-02,161.75
1984-08-09,162.8000030517578
1984-08-16,167.05999755859375
1984-08-23,167.08999633789062
1984-08-30,164.2899932861328
1984-09-06,164.67999267578125
1984-09-13,166.94000244140625
1984-09-20,166.27999877929688
1984-09-27,162.44000244140625
1984-10-04,162.11000061035156
1984-10-11,164.13999938964844
1984-10-18,167.1999969482422
1984-10-25,166.08999633789062
1984-11-01,169.1699981689453
1984-11-08,165.99000549316406
1984-11-15,164.50999450683594
1984-11-22,165.02000427246094
1984-11-29,162.10000610351562
1984-12-06,162.6300048828125
1984-12-13,167.16000366210938
1984-12-20,166.47000122070312
1984-12-27,165.3699951171875
1985-01-03,165.17999267578125
1985-01-10,171.19000244140625
1985-01-17,177.3000030517578
1985-01-24,179.38999938964844
1985-01-31,180.42999267578125
1985-02-07,183.35000610351562
1985-02-14,181.17999267578125
1985-02-21,180.7100067138672
1985-02-28,180.64999389648438
1985-03-07,178.19000244140625
1985-03-14,179.0800018310547
1985-03-21,179.5399932861328
1985-03-28,179.11000061035156
1985-04-04,179.4199981689453
1985-04-11,181.67999267578125
1985-04-18,182.25999450683594
1985-04-25,178.3699951171875
1985-05-02,180.6199951171875
1985-05-09,184.5399932861328
1985-05-16,188.55999755859375
1985-05-23,187.67999267578125
1985-05-30,190.16000366210938
1985-06-06,187.61000061035156
1985-06-13,186.6300048828125
1985-06-20,190.05999755859375
1985-06-27,191.4499969482422
1985-07-04,192.3699951171875
1985-07-11,195.64999389648438
1985-07-18,191.5800018310547
1985-07-25,190.9199981689453
1985-08-01,187.67999267578125
1985-08-08,187.41000366210938
1985-08-15,189.16000366210938
1985-08-22,188.8300018310547
1985-08-29,187.3699951171875
1985-09-05,185.02999877929688
1985-09-12,181.7100067138672
1985-09-19,180.66000366210938
1985-09-26,184.05999755859375
1985-10-03,182.52000427246094
1985-10-10,187.97999572753906
1985-10-17,189.08999633789062
1985-10-24,190.07000732421875
1985-10-31,192.75999450683594
1985-11-07,197.10000610351562
1985-11-14,198.99000549316406
1985-11-21,202.5399932861328
1985-11-28,204.22999572753906
1985-12-05,206.30999755859375
1985-12-12,209.80999755859375
1985-12-19,207.13999938964844
1985-12-26,211.27999877929688
1986-01-02,207.97000122070312
1986-01-09,208.25999450683594
1986-01-16,203.49000549316406
1986-01-23,210.2899932861328
1986-01-30,212.9600067138672
1986-02-06,215.97000122070312
1986-02-13,219.75999450683594
1986-02-20,224.0399932861328
1986-02-27,224.33999633789062
1986-03-06,232.5399932861328
1986-03-13,235.60000610351562
1986-03-20,237.3000030517578
1986-03-27,235.7100067138672
1986-04-03,233.75
1986-04-10,242.22000122070312
1986-04-17,241.75
1986-04-24,235.52000427246094
1986-05-01,236.0800018310547
1986-05-08,237.5399932861328
1986-05-15,235.4499969482422
1986-05-22,246.6300048828125
1986-05-29,243.94000244140625
1986-06-05,241.1300048828125
1986-06-12,244.99000549316406
1986-06-19,248.92999267578125
1986-06-26,252.6999969482422
1986-07-03,242.82000732421875
1986-07-10,235.00999450683594
1986-07-17,238.6699981689453
1986-07-24,236.58999633789062
1986-07-31,236.83999633789062
1986-08-07,245.6699981689453
1986-08-14,249.77000427246094
1986-08-21,253.3000030517578
1986-08-28,250.0800018310547
1986-09-04,247.05999755859375
1986-09-11,231.67999267578125
1986-09-18,236.27999877929688
1986-09-25,233.60000610351562
1986-10-02,236.67999267578125
1986-10-09,238.8000030517578
1986-10-16,236.25999450683594
1986-10-23,240.94000244140625
1986-10-30,246.5800018310547
1986-11-06,246.63999938964844
1986-11-13,237.66000366210938
1986-11-20,248.77000427246094
1986-11-27,253.85000610351562
1986-12-04,250.9600067138672
1986-12-11,247.55999755859375
1986-12-18,246.75
1986-12-25,242.1699981689453
1987-01-01,255.3300018310547
1987-01-08,262.6400146484375
1987-01-15,267.8399963378906
1987-01-22,275.3999938964844
1987-01-29,279.6400146484375
1987-02-05,277.5400085449219
1987-02-12,285.4200134277344
1987-02-19,284.0
1987-02-26,288.6199951171875
1987-03-05,290.30999755859375
1987-03-12,292.7799987792969
1987-03-19,300.3800048828125
1987-03-26,292.3800048828125
1987-04-02,297.260009765625
1987-04-09,284.44000244140625
1987-04-16,287.19000244140625
1987-04-23,284.57000732421875
1987-04-30,295.4700012207031
1987-05-07,293.9800109863281
1987-05-14,278.2099914550781
1987-05-21,288.7300109863281
1987-05-28,293.4700012207031
1987-06-04,297.4700012207031
1987-06-11,304.80999755859375
1987-06-18,306.8599853515625
1987-06-25,302.94000244140625
1987-07-02,308.2900085449219
1987-07-09,310.4200134277344
1987-07-16,308.4700012207031
1987-07-23,315.6499938964844
1987-07-30,318.45001220703125
1987-08-06,332.3900146484375
1987-08-13,329.8299865722656
1987-08-20,334.57000732421875
1987-08-27,321.67999267578125
1987-09-03,313.9200134277344
1987-09-10,314.8599853515625
1987-09-17,321.19000244140625
1987-09-24,321.8299865722656
1987-10-01,318.5400085449219
1987-10-08,305.2300109863281
1987-10-15,258.3800048828125
1987-10-22,233.27999877929688
1987-10-29,248.9600067138672
1987-11-05,241.89999389648438
1987-11-12,245.5500030517578
1987-11-19,244.10000610351562
1987-11-26,233.4499969482422
1987-12-03,238.88999938964844
1987-12-10,248.0800018310547
1987-12-17,253.16000366210938
1987-12-24,247.86000061035156
1987-12-31,258.8900146484375
1988-01-07,245.80999755859375
